App.,Taxon,Term,Unit,Country,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
I,Prionailurus bengalensis,live,,PA,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis,live,,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,
I,Prionailurus bengalensis,live,,SU,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis,live,,TH,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,2,2,,,,,,
I,Prionailurus bengalensis,live,,US,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis,live,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
I,Prionailurus bengalensis,specimens,flasks,MY,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis,specimens,flasks,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis,specimens,ml,VN,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis,specimens,,KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis,specimens,,TH,,,,,,,,,,,,,,,,,,,,,36,,,,,,231,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis,trophies,,MY,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,AU,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,CA,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,2,,1,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,CH,,,,2,,,,,3,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,DD,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,DE,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,FR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,HU,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,ID,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,KR,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,NL,,,,,,,,,3,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,UG,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,US,,,,,,,,,,6,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,live,,XX,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,specimens,,TH,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,specimens,,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,specimens,,US,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,17,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,trophies,,ID,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,trophies,,VN,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus bengalensis bengalensis,trophies,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus hybrid,live,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
I,Prionailurus planiceps,live,,DE,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus planiceps,live,,GB,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus planiceps,live,,IT,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus planiceps,live,,NL,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus planiceps,live,,TH,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus planiceps,specimens,flasks,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus planiceps,specimens,,MY,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus planiceps,specimens,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,
I,Prionailurus rubiginosus,live,,DE,,,,,,,,,2,2,2,2,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus rubiginosus,live,,GB,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus rubiginosus,live,,LK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus rubiginosus,trophies,,CH,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus spp.,live,,CA,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Prionailurus viverrinus,specimens,,KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,live,,BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
I,Puma concolor,live,,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,live,,DE,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,live,,GB,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,live,,JP,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,live,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
I,Puma concolor,live,,NI,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,live,,RU,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,12,15,,2,,,,,,,,,
I,Puma concolor,live,,SG,,,,,,,,,,,,,4,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,live,,US,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,live,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
I,Puma concolor,live,,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
I,Puma concolor,live,,ZC,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,specimens,Number of specimens,CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,
I,Puma concolor,specimens,,CR,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,49,,,,25,48,,,,,,,,,
I,Puma concolor,specimens,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,
I,Puma concolor,trophies,,AR,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,5,,,,,,6,,,2,,,,,,,,,
I,Puma concolor,trophies,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor,trophies,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,
I,Puma concolor,trophies,,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
I,Puma concolor couguar,live,,CA,,,,,2,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor couguar,live,,DE,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor couguar,live,,GB,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor couguar,live,,JP,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor couguar,live,,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
I,Puma concolor couguar,live,,RU,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,3,,,3,,,,3,,,,,,,,1,,,,,
I,Puma concolor couguar,live,,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
I,Puma concolor couguar,live,,US,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor couguar,live,,XX,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor couguar,specimens,ml,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,
I,Puma concolor couguar,specimens,,CA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,
I,Puma concolor couguar,specimens,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,
I,Puma concolor couguar,trophies,,AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
I,Puma concolor couguar,trophies,,CA,,,,,,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal aurata,live,Number of specimens,UG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,
II,Caracal aurata,live,,CM,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal aurata,live,,DE,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal aurata,live,,GN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
II,Caracal aurata,live,,LR,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal aurata,live,,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal aurata,live,,NL,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal aurata,live,,TG,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal aurata,specimens,,CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,13
II,Caracal aurata,specimens,,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,25,,,,,,,,,,,
II,Caracal aurata,specimens,,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Caracal aurata,trophies,,CM,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal aurata,trophies,,LR,,,,,,,,,,2,,2,,6,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal aurata,trophies,,ZA,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Caracal caracal,live,Number of specimens,AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,
II,Caracal caracal,live,Number of specimens,AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
II,Caracal caracal,live,Number of specimens,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,
II,Caracal caracal,live,Number of specimens,BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
II,Caracal caracal,live,Number of specimens,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,
II,Caracal caracal,live,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
II,Caracal caracal,live,Number of specimens,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Caracal caracal,live,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Caracal caracal,live,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,6,
II,Caracal caracal,live,Number of specimens,KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Caracal caracal,live,Number of specimens,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
II,Caracal caracal,live,Number of specimens,SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,
II,Caracal caracal,live,Number of specimens,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,
II,Caracal caracal,live,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,49,42,116,16,
II,Caracal caracal,live,Number of specimens,ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
II,Caracal caracal,live,,AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,
II,Caracal caracal,live,,AO,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
II,Caracal caracal,live,,AU,,,,,1,1,,2,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,5,8,13,1,1,2,2,,,
II,Caracal caracal,live,,BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
II,Caracal caracal,live,,BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
II,Caracal caracal,live,,CA,,,,4,5,2,,,,,,,2,,,,,,2,,1,,,,,,,3,4,5,5,3,2,1,,2,1,,,,,,,,,,,,,
II,Caracal caracal,live,,CH,,,,,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
II,Caracal caracal,live,,CZ,,,,,,,,,,,,,,,,,,,1,,,,4,4,5,5,3,1,2,5,,3,,2,1,,1,1,1,,,6,4,,2,8,3,7,2,
II,Caracal caracal,live,,DD,,,2,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,DE,,,,,,,,,2,,2,2,,3,,,,,1,,,1,,,,,,,,,,,,,,2,,,11,30,36,47,17,19,17,7,,,,
II,Caracal caracal,live,,DK,,,,,,,,,,,,,,,,,,1,3,2,2,,3,,,,,,,,,,,,,,,,1,3,,,,,,,,,,
II,Caracal caracal,live,,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,
II,Caracal caracal,live,,GB,,,2,2,,1,5,12,9,3,1,4,13,10,8,13,,,3,,,1,,2,5,1,2,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,GN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
II,Caracal caracal,live,,HK,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,IL,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,JO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,
II,Caracal caracal,live,,JP,,,,,,,,,,,,,2,,,,1,,,,,,3,4,,,2,,,,,,,,,1,,,,,,,,,,,,,,
II,Caracal caracal,live,,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,
II,Caracal caracal,live,,NA,,,2,,,6,7,2,,,,2,,6,2,,4,3,,,,1,2,,,,,,,,,,,,,2,,20,4,,,,,,,,,,,
II,Caracal caracal,live,,NL,,2,,,,,1,,,1,2,2,,,3,,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Caracal caracal,live,,PL,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,
II,Caracal caracal,live,,RU,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,,,,,,,,1,,1,5,,,3,13,3,6,1,,
II,Caracal caracal,live,,SA,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,
II,Caracal caracal,live,,SG,,,,,,,,,,,,,,,,,,,,,,,2,,4,,,,,,,1,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,SK,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,5,2,2,2,,,
II,Caracal caracal,live,,TH,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,TZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
II,Caracal caracal,live,,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,6,9,13,8,,,,,
II,Caracal caracal,live,,US,,,,1,,,,,,2,,5,1,,,,,1,,,,5,4,4,1,4,1,1,1,,,,,,,1,,,,,,1,,,,,,,,
II,Caracal caracal,live,,UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,live,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,
II,Caracal caracal,live,,YE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
II,Caracal caracal,live,,ZA,,,7,12,2,,2,,,,2,6,4,5,13,14,17,10,10,41,38,13,11,17,25,18,30,23,7,14,19,33,17,17,21,29,30,59,38,76,101,157,143,103,256,125,84,140,,
II,Caracal caracal,live,,ZW,,,,,,2,,,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,specimens,g,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,,,,,,
II,Caracal caracal,specimens,kg,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,
II,Caracal caracal,specimens,ml,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,
II,Caracal caracal,specimens,ml,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Caracal caracal,specimens,ml,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,649,684,30,,,,
II,Caracal caracal,specimens,Number of specimens,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,
II,Caracal caracal,specimens,Number of specimens,SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,
II,Caracal caracal,specimens,,AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,22,,1,,,,,,,,,,,
II,Caracal caracal,specimens,,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,specimens,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
II,Caracal caracal,specimens,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,specimens,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,specimens,,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,
II,Caracal caracal,specimens,,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,
II,Caracal caracal,specimens,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,383,,,,,,100,,470,,60,8,,,,30,,,,,
II,Caracal caracal,specimens,,SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
II,Caracal caracal,specimens,,US,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,specimens,,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,1,1,5,2,41,2,,,,,5,105,,6,,,,80,,,
II,Caracal caracal,trophies,kg,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,trophies,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
II,Caracal caracal,trophies,Number of specimens,ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,
II,Caracal caracal,trophies,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Caracal caracal,trophies,Number of specimens,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,17,22,42,58,
II,Caracal caracal,trophies,Number of specimens,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Caracal caracal,trophies,Number of specimens,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Caracal caracal,trophies,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,157,120,105,155,178,
II,Caracal caracal,trophies,Number of specimens,ZW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,4,
II,Caracal caracal,trophies,,AR,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,trophies,,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,8,,,,,,2,,,,,
II,Caracal caracal,trophies,,AU,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,trophies,,BW,,,,,2,,,,,1,,,,,1,3,,,,,,,,,,,,,1,1,1,1,1,,,,,2,,,1,,1,,,,,,,
II,Caracal caracal,trophies,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,1,,2,1,,1,,,,1,,,,,,,
II,Caracal caracal,trophies,,CF,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
II,Caracal caracal,trophies,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Caracal caracal,trophies,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
II,Caracal caracal,trophies,,DK,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
